task,expert,endpoint,method,seed,ranking,same_checkpoint_control,validation_score25,test_fixed_score25,test_ranked_score25,validation_metric,test_metric,validation_call,test_call,threshold,operator,nominal_budget
construction,yolo26x,MiniCPM,four_ratio,2026,log_ratio,False,0.22951439243789146,0.21732146019959078,0.21717681664243893,0.28996084144947726,0.26673201439315736,0.4094151212553495,0.414780292942743,-0.6827399134635925,ge,0.41
construction,yolo26x,MiniCPM,four_ratio,2026,probability_difference,True,0.23090631810158493,0.21784441318843004,0.21783657212241375,0.2828447999106682,0.26215437873972275,0.4693295292439372,0.4663781624500666,-0.10248661041259766,ge,0.47
construction,yolo26x,MiniCPM,four_ratio,2027,log_ratio,False,0.2258579190074036,0.21236247216777693,0.21151986488139016,0.28892789420049103,0.2594174069021474,0.44935805991440797,0.4400798934753662,-0.9231481552124023,ge,0.45
construction,yolo26x,MiniCPM,four_ratio,2027,probability_difference,True,0.22700398036250496,0.21267365992667417,0.21242061512355645,0.2848598219459613,0.2635851498163025,0.42938659058487877,0.42809587217043943,-0.06325958669185638,ge,0.43
construction,yolo26x,MiniCPM,four_ratio,2028,log_ratio,False,0.22966955071522963,0.2164794985024573,0.21581980585771837,0.287614783141149,0.26515528472125294,0.43937232524964337,0.43142476697736354,-0.5946990847587585,ge,0.44
construction,yolo26x,MiniCPM,four_ratio,2028,probability_difference,True,0.23231046411106632,0.21723184089928244,0.21910381550319696,0.28728969883242916,0.26237361710647344,0.4693295292439372,0.46238348868175766,-0.08103815466165543,ge,0.47
construction,yolo26x,MiniCPM,four_ratio,2029,log_ratio,False,0.22817906648580283,0.2133793958566942,0.21215987664343575,0.28971423275273056,0.2604612003548174,0.44935805991440797,0.440745672436751,-0.9343714714050293,ge,0.45
construction,yolo26x,MiniCPM,four_ratio,2029,probability_difference,True,0.230615206477237,0.21352954914864786,0.21365252195081794,0.284704737193425,0.25535310475057427,0.4593437945791726,0.45572569906790944,-0.07427139580249786,ge,0.46
construction,yolo26x,MiniCPM,four_ratio,2030,log_ratio,False,0.22810730263174128,0.21649743756080791,0.215649842402169,0.28713951489686784,0.2556066597365839,0.4893009985734665,0.4770306258322237,-2.1627044677734375,ge,0.49
construction,yolo26x,MiniCPM,four_ratio,2030,probability_difference,True,0.23043274239225123,0.2186681430858416,0.2146900227160903,0.28424105629679847,0.25305307441491287,0.5092724679029957,0.5076564580559254,-0.1446637064218521,ge,0.51
construction,yolo26x,MiniCPM,gain,2026,regression,False,0.2307441700914365,0.21705883184489042,0.21677467948808923,0.2853430389496839,0.2587616184765472,0.42938659058487877,0.42543275632490013,-0.07304845750331879,ge,0.43
construction,yolo26x,MiniCPM,gain,2027,regression,False,0.22383550615447997,0.2136303916366499,0.21445551093433052,0.2915794573643411,0.25826370096754736,0.43937232524964337,0.4344207723035952,-0.05811157077550888,ge,0.44
construction,yolo26x,MiniCPM,gain,2028,regression,False,0.23969954747629152,0.21710478884039042,0.21935789642951004,0.2883615567439097,0.2663681988649724,0.32952924393723254,0.3358854860186418,-0.04107583314180374,ge,0.33
construction,yolo26x,MiniCPM,gain,2029,regression,False,0.2248049248123454,0.21098351695323345,0.21058446577560175,0.2892731967187423,0.25650818370892253,0.43937232524964337,0.4380825565912117,-0.05632615461945534,ge,0.44
construction,yolo26x,MiniCPM,gain,2030,regression,False,0.23708812988748706,0.21610899354428587,0.21648686920498958,0.28995185909184523,0.25516764615746745,0.4793152639087018,0.481358189081225,-0.112443707883358,ge,0.48
construction,yolo26x,MiniCPM,route,2026,probability,False,0.23449286127969596,0.2133840954400366,0.21490540685523601,0.2956914061777062,0.26411718033799025,0.369472182596291,0.3801597869507324,0.1022382527589798,ge,0.37
construction,yolo26x,MiniCPM,route,2027,probability,False,0.23164013282647233,0.21436902744290343,0.21446348688810374,0.3068150571279571,0.262497753382933,0.3195435092724679,0.3229027962716378,0.15746349096298218,ge,0.32
construction,yolo26x,MiniCPM,route,2028,probability,False,0.2355746599794164,0.21514552017118374,0.21491922219527276,0.30379299504010265,0.25450082952315023,0.289586305278174,0.28894806924101196,0.18077737092971802,ge,0.29
construction,yolo26x,MiniCPM,route,2029,probability,False,0.23433985666483198,0.21226651990380008,0.21305312007294325,0.30957519440086917,0.26093203880008864,0.3195435092724679,0.3189081225033289,0.17545486986637115,ge,0.32
construction,yolo26x,MiniCPM,route,2030,probability,False,0.2365795588924405,0.2193396178341517,0.2195217177763924,0.2990979581086944,0.26220904868518,0.39942938659058486,0.3981358189081225,0.11110042035579681,ge,0.4
construction,yolo26x,Qwen3.8,error,2026,probability,False,0.2340861181383704,0.21559995562093154,0.2108414220432617,0.33055989058265917,0.29897628913217833,0.4992867332382311,0.4833555259653795,0.03377731144428253,ge,0.5
construction,yolo26x,Qwen3.8,error,2027,probability,False,0.2435166042185849,0.22119934978174002,0.21816610219714874,0.3276728380176656,0.29593471190959275,0.43937232524964337,0.4374167776298269,0.18083004653453827,ge,0.44
construction,yolo26x,Qwen3.8,error,2028,probability,False,0.23458946846108567,0.21150812074024367,0.20949679565053572,0.3317914176762552,0.2985763967138555,0.4992867332382311,0.4890146471371505,0.027080882340669632,ge,0.5
construction,yolo26x,Qwen3.8,error,2029,probability,False,0.23992871790704787,0.21758153593591198,0.21545589080880334,0.33093016797323793,0.299588361311237,0.4893009985734665,0.47569906790945404,0.02594057470560074,ge,0.49
construction,yolo26x,Qwen3.8,error,2030,probability,False,0.23897936431113018,0.2154585401290291,0.212111555940419,0.3294104652953028,0.29744550498078726,0.4992867332382311,0.48934753661784286,0.026845572516322136,ge,0.5
construction,yolo26x,Qwen3.8,four_difference,2026,log_ratio,True,0.22956812850068237,0.2123814905577035,0.21268061165082322,0.3281285807463818,0.2994456979113117,0.44935805991440797,0.4484021304926764,0.10543298721313477,ge,0.45
construction,yolo26x,Qwen3.8,four_difference,2026,probability_difference,False,0.2368629762797031,0.21551128655882565,0.21401065405899017,0.3281285807463818,0.2992560160564012,0.44935805991440797,0.4477363515312916,0.009329468011856079,ge,0.45
construction,yolo26x,Qwen3.8,four_difference,2027,log_ratio,True,0.22912272949022852,0.2128072844063923,0.21202893742710108,0.32788133528265107,0.2995124307318383,0.44935805991440797,0.4434087882822903,0.2047330141067505,ge,0.45
construction,yolo26x,Qwen3.8,four_difference,2027,probability_difference,False,0.23572609512743017,0.21328856707004673,0.2115182013715633,0.3270447636073488,0.2994603011846414,0.44935805991440797,0.4444074567243675,0.013585388660430908,ge,0.45
construction,yolo26x,Qwen3.8,four_difference,2028,log_ratio,True,0.22313070157132972,0.21051323403313987,0.21403391931992122,0.3306060705009355,0.29613258844874296,0.5392296718972895,0.5322902796271638,-3.7614707946777344,ge,0.54
construction,yolo26x,Qwen3.8,four_difference,2028,probability_difference,False,0.24091708026299674,0.21403453268118733,0.2138369411714542,0.32187620296097463,0.2952522823078242,0.4094151212553495,0.41344873501997337,0.039804454892873764,ge,0.41
construction,yolo26x,Qwen3.8,four_difference,2029,log_ratio,True,0.22457887533837526,0.212148758894345,0.21002872666831796,0.3290740844772266,0.295205827629145,0.42938659058487877,0.43608521970705727,0.4606260657310486,ge,0.43
construction,yolo26x,Qwen3.8,four_difference,2029,probability_difference,False,0.237682914725911,0.22109619443245102,0.21829545748579043,0.33167859760757346,0.2966589960709296,0.4094151212553495,0.41844207723035953,0.0639844611287117,ge,0.41
construction,yolo26x,Qwen3.8,four_difference,2030,log_ratio,True,0.22569949498210512,0.20900398995848302,0.2114406454856609,0.3254578754578754,0.3018106075277844,0.43937232524964337,0.44107856191744343,0.07300722599029541,ge,0.44
construction,yolo26x,Qwen3.8,four_difference,2030,probability_difference,False,0.2435262081932218,0.2120332602435602,0.21356740664138002,0.32614453827508016,0.3028971299499408,0.43937232524964337,0.44107856191744343,0.0036868713796138763,ge,0.44
construction,yolo26x,Qwen3.8,four_ratio,2026,log_ratio,False,0.22956812850068237,0.2123814905577035,0.21268061165082322,0.3281285807463818,0.2994456979113117,0.44935805991440797,0.4484021304926764,0.10543298721313477,ge,0.45
construction,yolo26x,Qwen3.8,four_ratio,2026,probability_difference,True,0.2368629762797031,0.21551128655882565,0.21401065405899017,0.3281285807463818,0.2992560160564012,0.44935805991440797,0.4477363515312916,0.009329468011856079,ge,0.45
construction,yolo26x,Qwen3.8,four_ratio,2027,log_ratio,False,0.22989348555230152,0.21210124224567403,0.21150463331583857,0.3264586577163139,0.2973078947731702,0.5192582025677603,0.5163115845539281,-1.5303850173950195,ge,0.52
construction,yolo26x,Qwen3.8,four_ratio,2027,probability_difference,True,0.2318634041838887,0.21224699544489786,0.21128368096133335,0.29850296625880607,0.2897476393716847,0.39942938659058486,0.41278295605858856,-0.016872283071279526,ge,0.4
construction,yolo26x,Qwen3.8,four_ratio,2028,log_ratio,False,0.23067441529919713,0.21212878285104259,0.2108049402577198,0.3269493177387914,0.3005042852186894,0.4593437945791726,0.4540612516644474,-0.1898920238018036,ge,0.46
construction,yolo26x,Qwen3.8,four_ratio,2028,probability_difference,True,0.23163970072423956,0.21435518602832812,0.2115977025124468,0.3263512316143895,0.3002620371566739,0.4593437945791726,0.45272969374167776,-0.010172035545110703,ge,0.46
construction,yolo26x,Qwen3.8,four_ratio,2029,log_ratio,False,0.23238062116119743,0.2129759325509759,0.2118170700354305,0.3274085072339964,0.2965825858147407,0.4992867332382311,0.4936750998668442,-1.27814519405365,ge,0.5
construction,yolo26x,Qwen3.8,four_ratio,2029,probability_difference,True,0.23647553559932344,0.21591364683230602,0.21245346447351982,0.32788133528265107,0.29983745518329075,0.44935805991440797,0.4444074567243675,0.004357501864433289,ge,0.45
construction,yolo26x,Qwen3.8,four_ratio,2030,log_ratio,False,0.2329566901533132,0.21387956085075915,0.21228593529346934,0.32788133528265107,0.2985470911000302,0.44935805991440797,0.45006657789613846,-0.3354406952857971,ge,0.45
construction,yolo26x,Qwen3.8,four_ratio,2030,probability_difference,True,0.23793834805397718,0.21368445025146315,0.21270060003068342,0.31697887604623354,0.2948692962915945,0.5592011412268189,0.5605858854860186,-0.03164273127913475,ge,0.56
construction,yolo26x,Qwen3.8,gain,2026,regression,False,0.23960077179566422,0.21400610735220266,0.21241159528412765,0.32586392690019633,0.29646409334649515,0.43937232524964337,0.43541944074567246,0.03868880867958069,ge,0.44
construction,yolo26x,Qwen3.8,gain,2027,regression,False,0.23821364027732878,0.21409588787720268,0.2125057588947129,0.32335633116883117,0.29977910001068875,0.4992867332382311,0.4936750998668442,0.004932999610900879,ge,0.5
construction,yolo26x,Qwen3.8,gain,2028,regression,False,0.23695562717660318,0.21466654111641606,0.21351268007648552,0.32723359493146115,0.2954033522460231,0.44935805991440797,0.4470705725699068,-0.007363259792327881,ge,0.45
construction,yolo26x,Qwen3.8,gain,2029,regression,False,0.2365407013371036,0.21485543142572305,0.21212476860198715,0.3217186593475253,0.29700677143840626,0.4992867332382311,0.4966711051930759,-0.037876881659030914,ge,0.5
construction,yolo26x,Qwen3.8,gain,2030,regression,False,0.23629618607816952,0.21389045323552514,0.2128786350723718,0.32395441729323304,0.29601885044321186,0.5092724679029957,0.5136484687083888,-0.026152916252613068,ge,0.51
construction,yolo26x,Qwen3.8,route,2026,probability,False,0.23988153202052687,0.21526584183204825,0.21292677083735004,0.32788133528265107,0.3000955196994197,0.44935805991440797,0.4447403462050599,0.055466752499341965,ge,0.45
construction,yolo26x,Qwen3.8,route,2027,probability,False,0.2410986216135448,0.2141749273260206,0.213116352929275,0.32872666687078367,0.30000656372593065,0.44935805991440797,0.4420772303595206,0.059321802109479904,ge,0.45
construction,yolo26x,Qwen3.8,route,2028,probability,False,0.24658342608775974,0.21709641059985313,0.21429341402277668,0.3275339265335182,0.298343122279109,0.5092724679029957,0.503994673768309,0.012455511838197708,ge,0.51
construction,yolo26x,Qwen3.8,route,2029,probability,False,0.24739975050797705,0.21485084530964332,0.21381384817331112,0.3293202407013377,0.30419831211135995,0.43937232524964337,0.4367509986684421,0.07076191157102585,ge,0.44
construction,yolo26x,Qwen3.8,route,2030,probability,False,0.2412447050974016,0.2137178766516705,0.21255405593166388,0.3277986633249791,0.2991470955161605,0.4593437945791726,0.4530625832223702,0.03224967047572136,ge,0.46
